ClientID,Segment,Industry,Country,Financed Amount,CO2 (tons),Energy Consumption (MWh),Water Usage (thousand m3),Water Stress,Flood Risk,Drought Risk,Report_Date
204,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,283623.68647305,486.5390957700001,3970.7754577920005,14468.214878208,0.52,0.52,0.66,06/2024
205,Small Corporate,Transportation and Storage,Latvia,184046.490352704,304.04424960000006,1504.86862344,1600.1047420056,0.3,0.67,0.56,06/2024
206,Large Corporate,Financial and Insurance Activities,Lithuania,677398.0570877519,856.9467816000001,5228.2243214208,2378.7758369088,0.55,0.33,0.48,06/2024
207,Large Corporate,Construction ,Latvia,1724918.4908300159,8008.154240486401,21560.242443510004,31625.05357836001,0.43,0.5,0.48,06/2024
208,Medium Corporate,Transportation and Storage,Latvia,441710.67920967436,2996.6285925576,5642.6139648,4171.515199488,0.4,0.71,0.57,06/2024
209,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,151836.3834837525,108.21226104,395.8059168000001,1813.943839617,0.51,0.42,0.72,06/2024
210,Small Corporate,Financial and Insurance Activities,Estonia,128893.07267574749,100.20816,290.2749696,425.7788907,0.55,0.79,0.26,06/2024
211,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,443983.9827456,803.3000666807999,5386.7678718,14417.628825600003,0.65,0.35,0.6,06/2024
212,Large Corporate,Construction ,Latvia,1312800.873956352,6579.766405555201,15840.880056540002,31516.396742376004,0.27,0.61,0.62,06/2024
213,Small Corporate,Manufacturing ,Estonia,22617.003893714995,124.32291480000002,1494.62647392,9127.759656960001,0.6,0.61,0.58,06/2024
214,Medium Corporate,Construction ,Estonia,407082.62703205994,2969.6316213744008,5783.5850688,12020.297522688004,0.4,0.66,0.3,06/2024
215,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,174663.38850777998,104.96481811200002,485.46400081920007,3427.6274841600007,0.44,0.79,0.43,06/2024
216,Small Corporate,Transportation and Storage,Latvia,146102.21445980162,782.3856268800001,2116.22976,1160.6133394800001,0.44,0.48,0.38,06/2024
217,Medium Corporate,Manufacturing ,Latvia,364069.6910914559,2820.854816910001,9816.832665,17381.558801203202,0.21,0.59,0.6,06/2024
218,Large Corporate,Construction ,Latvia,921547.1892186239,6271.832432745603,19238.3975758392,32144.407568000002,0.32,0.7,0.46,06/2024
219,Small Corporate,Manufacturing ,Estonia,133966.54748030394,737.1778596918002,2449.706152782,3788.6825088,0.63,0.78,0.42,06/2024
220,Small Corporate,Manufacturing ,Latvia,138661.01091532796,1052.1260721432002,2354.5137619359994,2936.6354627999995,0.35,0.49,0.44,06/2024
221,Large Corporate,Manufacturing ,Estonia,1246305.465085943,12840.363931824,12134.98708902,51739.5462959232,0.46,0.67,0.24,06/2024
222,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,117437.31145816317,334.7951343099999,405.1104057,3952.469993472,0.41,0.56,0.6,06/2024
223,Large Corporate,Financial and Insurance Activities,Estonia,1288165.9175247455,1011.5703867360004,5047.409677527002,1272.58065792,0.39,0.56,0.49,06/2024
224,Large Corporate,Financial and Insurance Activities,Lithuania,481172.5785932603,985.32426564,6397.820465400001,2574.2123530199997,0.64,0.51,0.58,06/2024
225,Small Corporate,Transportation and Storage,Latvia,69537.84221260798,625.231138896,761.0279486400001,1837.6358906879998,0.5,0.49,0.58,06/2024
226,Small Corporate,Manufacturing ,Lithuania,16620.140888063997,320.4926023299,2485.5569739,4286.535662682,0.77,0.36,0.44,06/2024
227,Large Corporate,Construction ,Estonia,1689290.6930729277,14832.638733158405,14741.406591912004,19102.280839488,0.46,0.81,0.29,06/2024
228,Medium Corporate,Financial and Insurance Activities,Estonia,463520.131486032,192.75141599999998,1808.1054684000007,599.7621168,0.41,0.63,0.21,06/2024
229,Small Corporate,Transportation and Storage,Latvia,50341.03851595499,750.77716896,2648.8580352,1452.6957463200004,0.25,0.44,0.38,06/2024
230,Small Corporate,Financial and Insurance Activities,Lithuania,130962.947072832,48.59389164000001,713.7329616900001,203.7380881536,0.65,0.52,0.81,06/2024
231,Small Corporate,Transportation and Storage,Lithuania,11038.530793148098,534.46144752,1970.0155975499997,846.5585356800001,0.42,0.43,0.71,06/2024
232,Large Corporate,Financial and Insurance Activities,Lithuania,948880.5825820859,567.3610800000001,8316.406737331201,1387.153050624,0.57,0.44,0.6,06/2024
233,Medium Corporate,Financial and Insurance Activities,Estonia,422374.68123033596,307.42998214240004,1676.3768255520001,729.2816190899999,0.67,0.76,0.34,06/2024
234,Small Corporate,Financial and Insurance Activities,Latvia,3766.3299108864,80.25229721600002,841.7344206024002,294.9887231775,0.48,0.58,0.52,06/2024
235,Small Corporate,Construction ,Estonia,30994.055272857593,700.8449293678,2533.1642582400004,4273.672242560001,0.52,0.55,0.24,06/2024
236,Medium Corporate,Manufacturing ,Lithuania,321617.88272275194,2120.5625075711996,3857.4559296000007,21708.545979225597,0.51,0.55,0.61,06/2024
237,Small Corporate,Construction ,Lithuania,150704.2691847,770.3555932800002,2028.3793419600001,1969.1141184,0.69,0.32,0.78,06/2024
238,Medium Corporate,Financial and Insurance Activities,Latvia,347712.303996288,225.479772,1803.7792799600002,813.38534424,0.42,0.52,0.33,06/2024
239,Large Corporate,Manufacturing ,Estonia,1029090.230301672,12072.28828896,14114.9764866252,81684.1883901888,0.57,0.68,0.52,06/2024
240,Large Corporate,Construction ,Estonia,1168461.1419376896,9248.102681875202,16231.856498479998,17096.532990264004,0.54,0.65,0.26,06/2024
241,Medium Corporate,Transportation and Storage,Latvia,416613.77987228986,3871.326197390401,10488.020821027201,1897.4669502880004,0.34,0.62,0.64,06/2024
242,Large Corporate,Manufacturing ,Estonia,433201.96846079995,8869.520870784001,32832.70551475201,62457.003810988805,0.47,0.77,0.51,06/2024
243,Small Corporate,Manufacturing ,Latvia,146263.33580221998,697.3007007744001,810.9200306592,8377.798016296802,0.49,0.6,0.48,06/2024
244,Large Corporate,Transportation and Storage,Estonia,1612956.0833687552,12121.838604288003,31788.63376416,12372.046904448,0.47,0.7,0.37,06/2024
245,Large Corporate,Manufacturing ,Estonia,1304097.98497271,5204.2220687457,27383.6356945668,35361.284427000006,0.51,0.58,0.36,06/2024
246,Large Corporate,Construction ,Latvia,1151840.992783219,10011.1788227,17428.15003545,34603.795431475206,0.24,0.49,0.56,06/2024
247,Small Corporate,Manufacturing ,Lithuania,20280.361883443198,161.296095744,656.954924544,5295.1302144,0.52,0.39,0.66,06/2024
248,Large Corporate,Manufacturing ,Latvia,1569975.15515904,17177.268719520005,17434.285942867504,44439.995244736005,0.43,0.73,0.55,06/2024
249,Large Corporate,Manufacturing ,Estonia,1615877.2311046843,11486.724446184002,27488.024451888006,48684.87043524721,0.4,0.63,0.34,06/2024
250,Large Corporate,Transportation and Storage,Estonia,1456299.449231155,7824.079956784,30123.911767075206,6292.062680904,0.4,0.7,0.24,06/2024
251,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,1313637.0987841499,3482.4746774448,12114.327633408,21651.10483536,0.4,0.53,0.38,06/2024
252,Large Corporate,Transportation and Storage,Lithuania,1706592.9316116478,5735.126101952,21639.3942713088,15043.364333038804,0.65,0.34,0.49,06/2024
253,Medium Corporate,Manufacturing ,Estonia,383959.12439808,3795.2141389260005,10900.51224768,14762.326200652804,0.4,0.72,0.32,06/2024
254,Small Corporate,Manufacturing ,Estonia,22204.591600435193,441.6035328,614.2169088,2565.6821873999997,0.45,0.81,0.27,06/2024
255,Small Corporate,Construction ,Latvia,94690.92068029438,766.4678239680001,1516.12276662,3704.562813952001,0.46,0.48,0.42,06/2024
256,Small Corporate,Financial and Insurance Activities,Latvia,57471.50946300479,91.96950147840003,516.7716465560001,355.5251219322,0.41,0.68,0.64,06/2024
257,Small Corporate,Transportation and Storage,Lithuania,57669.81312614,489.55705344,2463.7677665832002,1532.8522417488002,0.73,0.32,0.53,06/2024
258,Medium Corporate,Construction ,Lithuania,234311.150950272,1874.2354176000001,6920.4558487680015,11091.454702720002,0.68,0.5,0.48,06/2024
259,Medium Corporate,Construction ,Estonia,272582.333488256,3530.727529560001,7954.5598724592,8267.7971376,0.5,0.75,0.27,06/2024
260,Medium Corporate,Transportation and Storage,Estonia,444561.29839103995,2983.2018363000007,4180.7115063,2063.6736120000005,0.49,0.67,0.28,06/2024
261,Large Corporate,Financial and Insurance Activities,Lithuania,646343.3983495105,402.87829400000004,4518.319209096001,1145.71653,0.75,0.41,0.55,06/2024
262,Small Corporate,Financial and Insurance Activities,Latvia,46041.96004323299,45.6483291264,411.99614345340007,394.65386399999994,0.51,0.6,0.48,06/2024
263,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,93307.77705268799,490.90223259,425.82621312,3436.4792700000003,0.62,0.64,0.21,06/2024
264,Medium Corporate,Transportation and Storage,Estonia,449301.0803960576,2345.0825185920003,4374.145986210001,2615.4373812840004,0.5,0.82,0.27,06/2024
265,Large Corporate,Transportation and Storage,Lithuania,1314523.7013585598,6918.136948008001,30537.54,13978.328487354,0.42,0.47,0.74,06/2024
266,Large Corporate,Financial and Insurance Activities,Latvia,1665667.37894912,788.6377990400001,3764.6333604,2216.2395902399994,0.28,0.66,0.49,06/2024
267,Small Corporate,Financial and Insurance Activities,Latvia,27857.7458569872,70.64573392800001,835.2171394560002,122.1493886316,0.49,0.42,0.58,06/2024
268,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,446450.23358837434,1349.08747776,4634.1352469475,7733.44596024,0.92,0.43,0.47,06/2024
269,Small Corporate,Transportation and Storage,Estonia,85907.95486963197,629.840800512,2264.4069247800003,1498.262672907,0.49,0.73,0.5,06/2024
270,Small Corporate,Financial and Insurance Activities,Latvia,135159.30685092,64.44121532160001,835.2853992000003,377.82398545919995,0.24,0.69,0.41,06/2024
271,Small Corporate,Transportation and Storage,Lithuania,160550.417179296,962.812071648,1644.681275328,419.76708883200007,0.73,0.31,0.5,06/2024
272,Large Corporate,Transportation and Storage,Lithuania,803306.9248253279,6640.269620544001,12736.720753905602,8324.418168,0.62,0.56,0.53,06/2024
273,Large Corporate,Manufacturing ,Latvia,1179839.8989514369,5992.4110611456,16340.045759999995,48971.337185862,0.45,0.48,0.73,06/2024
274,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,431205.84791223716,968.9948001552,2181.9165815205006,15420.602469167996,0.67,0.37,0.69,06/2024
275,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,287838.217377711,1937.99983104,3964.3171680000005,12822.17202,0.59,0.82,0.35,06/2024
276,Small Corporate,Construction ,Latvia,57810.30166696399,298.409976018,2296.7115109785004,2675.3564132064007,0.3,0.45,0.42,06/2024
277,Large Corporate,Construction ,Lithuania,1529428.7948341246,6561.958959878402,12621.568916880002,34363.42379870401,0.85,0.33,0.79,06/2024
278,Medium Corporate,Manufacturing ,Estonia,383599.46163092396,3571.4047238100006,5077.7397463788,25988.171633424005,0.35,0.74,0.25,06/2024
279,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,390107.763852475,1535.7516300000002,3355.8819392736004,17236.667581497,0.42,0.41,0.57,06/2024
280,Large Corporate,Transportation and Storage,Latvia,1591688.405957798,11840.897812,11783.797222428,9457.879828824003,0.24,0.5,0.37,06/2024
281,Large Corporate,"Agriculture, Forestry and Fishing",Estonia,1221746.6496512757,1980.1079337599997,12291.824076480003,32099.97895004161,0.64,0.7,0.42,06/2024
282,Small Corporate,Construction ,Estonia,10070.592781094998,807.5737953360001,2934.089759596801,2248.49520324,0.54,0.61,0.25,06/2024
283,Medium Corporate,Transportation and Storage,Latvia,247174.00065665998,3688.220176914601,5261.973759,3924.9572544000002,0.47,0.63,0.58,06/2024
284,Medium Corporate,Transportation and Storage,Latvia,331317.30419711996,5054.787160500001,5847.5534821704005,2249.3306027808003,0.31,0.52,0.4,06/2024
285,Small Corporate,Construction ,Lithuania,148619.34313407997,769.4373174048001,2958.1390849920003,2996.5339980576,0.55,0.47,0.53,06/2024
286,Small Corporate,Financial and Insurance Activities,Lithuania,80137.6263604224,22.713849600000003,740.2399047680002,106.38072668159998,0.62,0.34,0.52,06/2024
287,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,1500002.6221958396,4382.89796988,7190.47654158,28651.807521791994,0.24,0.74,0.52,06/2024
288,Large Corporate,Construction ,Lithuania,1203699.935344896,3820.6476000000002,15332.119139570703,13026.784639730402,0.48,0.47,0.68,06/2024
289,Large Corporate,Construction ,Latvia,1682555.1345082365,5426.8566004799995,14856.50828046,31239.381767580006,0.33,0.63,0.6,06/2024
290,Medium Corporate,Transportation and Storage,Estonia,329818.1839437374,4231.63095264,2351.7838890000003,3122.93525544,0.45,0.59,0.44,06/2024
291,Medium Corporate,Manufacturing ,Latvia,351840.4959928319,2448.960719436,7383.836960955001,21918.95198064,0.48,0.63,0.5,06/2024
292,Medium Corporate,Financial and Insurance Activities,Latvia,257271.80361844494,172.644256575,1752.5763360000003,795.2765855999999,0.52,0.49,0.46,06/2024
293,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,588474.9426092624,2218.317674181,7446.67582464,32022.745173299998,0.22,0.4,0.49,06/2024
294,Small Corporate,Construction ,Lithuania,131264.96560531197,451.9170043136001,1721.7932395776002,1636.6168633815003,0.52,0.5,0.69,06/2024
295,Small Corporate,Manufacturing ,Lithuania,167497.57720864,440.5283936640001,1151.685171,5248.105108257602,0.61,0.47,0.46,06/2024
296,Medium Corporate,Construction ,Lithuania,455140.6280208,2450.9492469504007,7454.214999950403,15434.707833440003,0.75,0.34,0.75,06/2024
297,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,181529.77800104,1170.994648824,5795.306473320001,5872.462812489,0.36,0.56,0.47,06/2024
298,Large Corporate,Construction ,Estonia,1486869.253043328,12333.759807600003,25508.27047626001,30045.670199160002,0.58,0.6,0.46,06/2024
299,Medium Corporate,Financial and Insurance Activities,Estonia,442316.177549536,255.23596476000006,2179.3542447600007,938.4814172160001,0.47,0.56,0.43,06/2024
300,Small Corporate,Financial and Insurance Activities,Lithuania,10145.264106700799,87.36204120000001,639.9526465080002,249.065091,0.44,0.47,0.5,06/2024
301,Large Corporate,Construction ,Latvia,673265.27904768,9684.473375808,17597.546430464005,29236.103204952004,0.24,0.48,0.53,06/2024
302,Large Corporate,Construction ,Latvia,1615634.109419715,8345.590086724802,13168.006627468003,27149.537989728004,0.43,0.52,0.43,06/2024
303,Large Corporate,Financial and Insurance Activities,Estonia,1829697.5316085685,937.7903934000001,3573.8457376608003,2068.4704776191998,0.56,0.55,0.36,06/2024
304,Small Corporate,Financial and Insurance Activities,Estonia,24172.517505023996,71.39862912000001,282.2015218000001,101.835573,0.51,0.7,0.5,06/2024
305,Small Corporate,Construction ,Estonia,160248.294644736,200.21604760500003,1227.2344627200002,5175.761173440002,0.56,0.61,0.46,06/2024
306,Small Corporate,Manufacturing ,Estonia,32947.631165959996,488.47022078400005,1218.1332517200003,7439.9631692759995,0.61,0.57,0.2,06/2024
307,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,290094.22820447996,1205.85197502,4964.1452611800005,9996.699550068,0.33,0.75,0.44,06/2024
308,Small Corporate,Manufacturing ,Estonia,141779.00282505396,502.2151189604,2313.2008294656007,3892.5388434240003,0.42,0.84,0.55,06/2024
309,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,354133.2642785279,1083.50725824,4065.0983100000003,10674.034172255999,0.37,0.69,0.39,06/2024
310,Large Corporate,Construction ,Estonia,1426674.1670047585,5030.162242560003,26083.893970492205,15943.188956323202,0.38,0.8,0.46,06/2024
311,Large Corporate,Manufacturing ,Estonia,1532523.4048376407,16377.3489900384,9148.732259039998,37261.8024420096,0.57,0.72,0.28,06/2024
312,Medium Corporate,Financial and Insurance Activities,Lithuania,414294.163000501,169.58304,1732.5573350400007,669.84675408,0.49,0.35,0.75,06/2024
313,Large Corporate,Transportation and Storage,Lithuania,1776788.8271640434,17133.9205716,17157.401680692,13354.404349644801,0.62,0.43,0.52,06/2024
314,Large Corporate,Financial and Insurance Activities,Latvia,1607773.8931021153,621.5634311375999,7463.775790296002,1509.9275375999998,0.43,0.58,0.65,06/2024
315,Medium Corporate,Construction ,Estonia,227306.45229137997,2419.5909015600005,6156.1125696,10308.1050765,0.37,0.69,0.45,06/2024
316,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,2570.0390553599996,187.47208396800002,1480.252032,1938.4617304,0.63,0.46,0.53,06/2024
317,Large Corporate,Transportation and Storage,Estonia,1207026.1236100798,8581.661190531,15872.975761860003,7779.656967264001,0.61,0.77,0.42,06/2024
318,Large Corporate,Transportation and Storage,Lithuania,921608.3365429247,6009.3451813824,10044.683439120003,13224.659249087998,0.51,0.36,0.59,06/2024
319,Small Corporate,Financial and Insurance Activities,Estonia,97894.1569681152,80.63493048840003,683.9100065280002,262.73807999999997,0.6,0.66,0.24,06/2024
320,Medium Corporate,Construction ,Estonia,433946.56728575996,3396.1519099200013,8392.955931360002,7755.223789684801,0.45,0.81,0.58,06/2024
321,Large Corporate,Transportation and Storage,Latvia,1337518.7802251517,7286.576134860001,24615.363322836,10529.0695692,0.39,0.39,0.61,06/2024
322,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,79391.92859135999,439.97793839999997,709.8291787104001,3776.997044620801,0.34,0.49,0.51,06/2024
323,Large Corporate,Financial and Insurance Activities,Latvia,859316.6819919359,717.6338774352001,3137.133085317,2177.6614847999995,0.28,0.47,0.47,06/2024
